group_name,group_code,item_code,item_name,Наименование,Наименованиедлясайта,Цена,Остаток,Видпиломатериала,Порода,Сорт,Толщина,Ширина,Длина,Влажность,Типобработки,СрокпроизводстваднОбщие,ПопулярностьОбщие,Дополнительнаяедизмерения1,Дополнительнаяедизмерения2,Дополнительнаяедизмерения3Общие,Допсвойство,ЕГАИСОбщие,Класс,Код,Количествовм2Общие,Количествовм3Общие,КоличествовупаковкеОбщие,Коэфдополнительнаяедизмерения1,Коэфдополнительнаяедизмерения2,Коэфдополнительнаяедизмерения3Общие,Плотностькгм3Общие,РегионОбщие,СпециальныеценыОбщие
Строганые сухие бруски,00-00023604,00-00010102,Брусок стр. сух. хв. 40х50х6000 класс АВ,Брусок стр. сух. хв. 40х50х6000 класс АВ,Брусок строганый сухой хвоя 40х50х6000 класс АВ,27000,По предзаказу,Брусок,хвоя,класс АВ,40,50,6 000,сухой 12-14%,строганый,5,3,м3,,,,обработанный консервантом,AB,,"3,333","83,333",0,"0,012",0,0,500,,
Строганые сухие бруски,00-00023604,00-00005359,Брусок стр. сух. хв. 40х60х2000 класс АВ,Брусок стр. сух. хв. 40х60х2000 класс АВ,Брусок строганый сухой хвоя 40х60х2000 класс АВ,26000,По предзаказу,Брусок,хвоя,класс АВ,40,60,2 000,сухой 12-14%,строганый,5,3,м3,,,,обработанный консервантом,AB,,"8,333","208,333",0,"0,0048",0,0,500,,
Строганые сухие бруски,00-00023604,00-00004074,Брусок стр. сух. хв. 40х60х3000 класс АВ,Брусок стр. сух. хв. 40х60х3000 класс АВ,Брусок строганый сухой хвоя 40х60х3000 класс АВ,26000,5 082,Брусок,хвоя,класс АВ,40,60,3 000,сухой 12-14%,строганый,5,2,м3,,,,обработанный консервантом,AB,,"5,555","138,888",0,"0,0072",0,0,500,,
Строганые сухие бруски,00-00023604,00-00005734,Брусок стр. сух. хв. 40х70х2000 класс АВ,Брусок стр. сух. хв. 40х70х2000 класс АВ,Брусок строганый сухой хвоя 40х70х2000 класс АВ,26000,По предзаказу,Брусок,хвоя,класс АВ,40,70,2 000,сухой 12-14%,строганый,5,3,м3,,,,обработанный консервантом,AB,,"7,142","178,571",0,"0,0056",0,0,500,,
Строганые сухие бруски,00-00023604,00-00003337,Брусок стр. сух. хв. 40х70х2500 класс АВ,Брусок стр. сух. хв. 40х70х2500 класс АВ,Брусок строганый сухой хвоя 40х70х2500 класс АВ,26000,По предзаказу,Брусок,хвоя,класс АВ,40,70,2 500,сухой 12-14%,строганый,5,3,м3,,,,обработанный консервантом,AB,,"5,714","142,857",0,"0,007",0,0,500,,
Строганые сухие бруски,00-00023604,00-00004075,Брусок стр. сух. хв. 40х70х3000 класс АВ,Брусок стр. сух. хв. 40х70х3000 класс АВ,Брусок строганый сухой хвоя 40х70х3000 класс АВ,26000,По предзаказу,Брусок,хвоя,класс АВ,40,70,3 000,сухой 12-14%,строганый,5,2,м3,,,,обработанный консервантом,AB,,"4,761","119,047",0,"0,0084",0,0,500,,
Строганые сухие бруски,00-00023604,00-00005720,Брусок стр. сух. хв. 45х45х2000 класс АВ,Брусок стр. сух. хв. 45х45х2000 класс АВ,Брусок строганый сухой хвоя 45х45х2000 класс АВ,26000,По предзаказу,Брусок,хвоя,класс АВ,45,45,2 000,сухой 12-14%,строганый,5,3,м3,,,,обработанный консервантом,AB,,"11,111","246,913",0,"0,004",0,0,500,,
Строганые сухие бруски,00-00023604,00-00004065,Брусок стр. сух. хв. 45х45х2500 класс АВ,Брусок стр. сух. хв. 45х45х2500 класс АВ,Брусок строганый сухой хвоя 45х45х2500 класс АВ,26000,По предзаказу,Брусок,хвоя,класс АВ,45,45,2 500,сухой 12-14%,строганый,5,2,м3,,,,обработанный консервантом,AB,,"8,888","197,53",0,"0,0051",0,0,500,,
Строганые сухие бруски,00-00023604,00-00009095,Брусок стр. сух. хв. 45х45х3000 класс А,Брусок стр. сух. хв. 45х45х3000 класс А,Брусок строганый сухой хвоя 45х45х3000 класс А,29000,По предзаказу,Брусок,хвоя,класс А,45,45,3 000,сухой 12-14%,строганый,5,2,м3,,,,обработанный консервантом,,,"7,407","164,609",0,"0,0061",0,0,500,,
Строганые сухие бруски,00-00023604,00-00004067,Брусок стр. сух. хв. 45х45х3000 класс АВ,Брусок стр. сух. хв. 45х45х3000 класс АВ,Брусок строганый сухой хвоя 45х45х3000 класс АВ,26000,"9 925,926",Брусок,хвоя,класс АВ,45,45,3 000,сухой 12-14%,строганый,5,1,м3,,,,обработанный консервантом,AB,,"7,407","164,609",0,"0,0061",0,0,500,,
Строганые сухие бруски,00-00023604,00-00006161,Брусок стр. сух. хв. 45х45х6000 класс АВ,Брусок стр. сух. хв. 45х45х6000 класс АВ,Брусок строганый сухой хвоя 45х45х6000 класс АВ,26000,По предзаказу,Брусок,хвоя,класс АВ,45,45,6 000,сухой 12-14%,строганый,5,3,м3,,,,обработанный консервантом,AB,,"3,703","82,304",0,"0,0121",0,0,500,,
Строганые сухие бруски,00-00023604,00-00002431,Брусок стр. сух. хв. 50х50х2000 класс АВ,Брусок стр. сух. хв. 50х50х2000 класс АВ,Брусок строганый сухой хвоя 50х50х2000 класс АВ,26000,По предзаказу,Брусок,хвоя,класс АВ,50,50,2 000,сухой 12-14%,строганый,5,3,м3,,,,обработанный консервантом,AB,,10,200,0,"0,005",0,0,500,,
Строганые сухие бруски,00-00023604,00-00006100,Брусок стр. сух. хв. 50х50х2500 класс А,Брусок стр. сух. хв. 50х50х2500 класс А,Брусок строганый сухой хвоя 50х50х2500 класс А,29000,По предзаказу,Брусок,хвоя,класс А,50,50,2 500,сухой 12-14%,строганый,5,3,м3,,,,обработанный консервантом,AB,,8,160,0,"0,0062",0,0,500,,
Строганые сухие бруски,00-00023604,00-00004071,Брусок стр. сух. хв. 50х50х2500 класс АВ,Брусок стр. сух. хв. 50х50х2500 класс АВ,Брусок строганый сухой хвоя 50х50х2500 класс АВ,26000,По предзаказу,Брусок,хвоя,класс АВ,50,50,2 500,сухой 12-14%,строганый,5,3,м3,,,,обработанный консервантом,AB,,8,160,0,"0,0062",0,0,500,,
Строганые сухие бруски,00-00023604,00-00006099,Брусок стр. сух. хв. 50х50х3000 класс А,Брусок стр. сух. хв. 50х50х3000 класс А,Брусок строганый сухой хвоя 50х50х3000 класс А,29000,894,Брусок,хвоя,класс А,50,50,3 000,сухой 12-14%,строганый,5,1,м3,,,,обработанный консервантом,AB,,"6,666","133,333",0,"0,0075",0,0,500,,
Строганые сухие бруски,00-00023604,00-00004072,Брусок стр. сух. хв. 50х50х3000 класс АВ,Брусок стр. сух. хв. 50х50х3000 класс АВ,Брусок строганый сухой хвоя 50х50х3000 класс АВ,26000,"12 042,933",Брусок,хвоя,класс АВ,50,50,3 000,сухой 12-14%,строганый,5,1,м3,,,,обработанный консервантом,AB,,"6,666","133,333",0,"0,0075",0,0,500,,
Строганые сухие бруски,00-00023604,00-00004073,Брусок стр. сух. хв. 50х60х3000 класс АВ,Брусок стр. сух. хв. 50х60х3000 класс АВ,Брусок строганый сухой хвоя 50х60х3000 класс АВ,26000,По предзаказу,Брусок,хвоя,класс АВ,50,60,3 000,сухой 12-14%,строганый,5,2,м3,,,,обработанный консервантом,AB,,"5,555","133,333",0,"0,009",0,0,500,,
Строганые сухие бруски,00-00023604,00-00002611,Брусок стр. сух. хв. 50х70х2000 класс АВ,Брусок стр. сух. хв. 50х70х2000 класс АВ,Брусок строганый сухой хвоя 50х70х2000 класс АВ,26000,По предзаказу,Брусок,хвоя,класс АВ,50,70,2 000,сухой 12-14%,строганый,5,3,м3,,,,обработанный консервантом,AB,,"7,142","142,857",0,"0,007",0,0,500,,
Строганые сухие бруски,00-00023604,00-00004069,Брусок стр. сух. хв. 50х70х2500 класс АВ,Брусок стр. сух. хв. 50х70х2500 класс АВ,Брусок строганый сухой хвоя 50х70х2500 класс АВ,26000,По предзаказу,Брусок,хвоя,класс АВ,50,70,2 500,сухой 12-14%,строганый,5,3,м3,,,,обработанный консервантом,AB,,"5,714","114,285",0,"0,0087",0,0,500,,
Строганые сухие бруски,00-00023604,00-00004068,Брусок стр. сух. хв. 50х70х3000 класс АВ,Брусок стр. сух. хв. 50х70х3000 класс АВ,Брусок строганый сухой хвоя 50х70х3000 класс АВ,26000,1 201,Брусок,хвоя,класс АВ,50,70,3 000,сухой 12-14%,строганый,5,2,м3,,,,обработанный консервантом,AB,,"4,761","95,38",0,"0,0105",0,0,500,,
Строганые сухие бруски,00-00023604,00-00004709,Брусок стр. сух. хв. 60х60х3000 класс АВ,Брусок стр. сух. хв. 60х60х3000 класс АВ,Брусок строганный сухой хвоя 60x60x3000 класс АВ,26000,15,Брусок,хвоя,класс АВ,60,60,3 000,сухой 12-14%,строганый,5,3,м3,,,,обработанный консервантом,AB,,"5,555","92,592",0,"0,0108",0,0,500,,
Строганые сухие бруски,00-00023604,00-00003613,Рейка стр. сух. хв. 10х30х2500 класс АВ,Рейка стр. сух. хв. 10х30х2500 класс АВ,Рейка строганая сухая хвоя 10х30х2500 класс АВ,29000,По предзаказу,Рейка,хвоя,класс АВ,10,30,2 500,сухой 12-14%,строганый,5,3,м3,,,,обработанный консервантом,AB,,"13,333","1 333,333",0,"0,0007",0,0,500,,
Строганые сухие бруски,00-00023604,00-00004078,Рейка стр. сух. хв. 10х30х3000 класс АВ,Рейка стр. сух. хв. 10х30х3000 класс АВ,Рейка строганая сухая хвоя 10х30х3000 класс АВ,29000,По предзаказу,Рейка,хвоя,класс АВ,10,30,3 000,сухой 12-14%,строганый,5,3,м3,,,,обработанный консервантом,AB,,"11,111","1 111,111",0,"0,0009",0,0,500,,
Строганые сухие бруски,00-00023604,00-00004079,Рейка стр. сух. хв. 10х40х2000 класс АВ,Рейка стр. сух. хв. 10х40х2000 класс АВ,Рейка строганая сухая хвоя 10х40х2000 класс АВ,29000,По предзаказу,Рейка,хвоя,класс АВ,10,40,2 000,сухой 12-14%,строганый,5,3,м3,,,,обработанный консервантом,AB,,12,1 250,0,"0,0008",0,0,500,,
Строганые сухие бруски,00-00023604,00-00004080,Рейка стр. сух. хв. 10х40х2500 класс АВ,Рейка стр. сух. хв. 10х40х2500 класс АВ,Рейка строганая сухая хвоя 10х40х2500 класс АВ,29000,По предзаказу,Рейка,хвоя,класс АВ,10,40,2 500,сухой 12-14%,строганый,5,3,м3,,,,обработанный консервантом,AB,,10,1 000,0,"0,001",0,0,500,,
Строганые сухие бруски,00-00023604,00-00004081,Рейка стр. сух. хв. 10х40х3000 класс АВ,Рейка стр. сух. хв. 10х40х3000 класс АВ,Рейка строганая сухая хвоя 10х40х3000 класс АВ,29000,По предзаказу,Рейка,хвоя,класс АВ,10,40,3 000,сухой 12-14%,строганый,5,3,м3,,,,обработанный консервантом,AB,,"8,333","833,333",0,"0,0012",0,0,500,,
Строганые сухие бруски,00-00023604,00-00004082,Рейка стр. сух. хв. 10х50х2000 класс АВ,Рейка стр. сух. хв. 10х50х2000 класс АВ,Рейка строганая сухая хвоя 10х50х2000 класс АВ,29000,По предзаказу,Рейка,хвоя,класс АВ,10,50,2 000,сухой 12-14%,строганый,5,3,м3,,,,обработанный консервантом,AB,,10,1 000,0,"0,001",0,0,500,,
Строганые сухие бруски,00-00023604,00-00004083,Рейка стр. сух. хв. 10х50х2500 класс АВ,Рейка стр. сух. хв. 10х50х2500 класс АВ,Рейка строганая сухая хвоя 10х50х2500 класс АВ,29000,По предзаказу,Рейка,хвоя,класс АВ,10,50,2 500,сухой 12-14%,строганый,5,3,м3,,,,обработанный консервантом,AB,,8,800,0,"0,0012",0,0,500,,
Строганые сухие бруски,00-00023604,00-00004084,Рейка стр. сух. хв. 10х50х3000 класс АВ,Рейка стр. сух. хв. 10х50х3000 класс АВ,Рейка строганая сухая хвоя 10х50х3000 класс АВ,29000,По предзаказу,Рейка,хвоя,класс АВ,10,50,3 000,сухой 12-14%,строганый,5,3,м3,,,,обработанный консервантом,AB,,"6,666","666,666",0,"0,0015",0,0,500,,
C класс/2 сорт,00-00023606,00-00007379,Брусок стр. сух. хв. 20х40х2000 класс С,Брусок стр. сух. хв. 20х40х2000 класс С,Брусок строганый сухой хвоя 20х40х2000 класс С,22000,По предзаказу,Брусок,хвоя,класс С,20,40,2 000,сухой 12-14%,строганый,5,3,м3,,,,обработанный консервантом,,,"12,5",625,0,"0,0016",0,0,500,,
C класс/2 сорт,00-00023606,00-00005992,Брусок стр. сух. хв. 20х40х3000 класс С,Брусок стр. сух. хв. 20х40х3000 класс С,Брусок строганый сухой хвоя 20х40х3000 класс С,22000,10,Брусок,хвоя,класс С,20,40,3 000,сухой 12-14%,строганый,5,3,м3,,,,обработанный консервантом,,,"8,333","416,666",0,"0,0024",0,0,500,,Акция
C класс/2 сорт,00-00023606,00-00007383,Брусок стр. сух. хв. 20х50х2000 класс С,Брусок стр. сух. хв. 20х50х2000 класс С,Брусок строганый сухой хвоя 20х50х2000 класс С,22000,По предзаказу,Брусок,хвоя,класс С,20,50,2 000,сухой 12-14%,строганый,5,3,м3,,,,обработанный консервантом,,,10,500,0,"0,002",0,0,500,,
C класс/2 сорт,00-00023606,00-00005864,Брусок стр. сух. хв. 20х50х3000 класс С,Брусок стр. сух. хв. 20х50х3000 класс С,Брусок строганый сухой хвоя 20х50х3000 класс С,22000,420,Брусок,хвоя,класс С,20,50,3 000,сухой 12-14%,строганый,5,3,м3,,,,обработанный консервантом,AB,,"6,666","333,333",0,"0,003",0,0,500,,
C класс/2 сорт,00-00023606,00-00010048,Брусок стр. сух. хв. 20х70х3000 класс С,Брусок стр. сух. хв. 20х70х3000 класс С,Брусок строганый сухой хвоя 20х70х3000 класс С,22000,По предзаказу,Брусок,хвоя,класс С,20,70,3 000,сухой 12-14%,строганый,5,3,м3,,,,обработанный консервантом,,,"4,761","238,095",0,0,0,0,450,,
C класс/2 сорт,00-00023606,00-00006300,Брусок стр. сух. хв. 30х50х3000 класс С,Брусок стр. сух. хв. 30х50х3000 класс С,Брусок строганый сухой хвоя 30х50х3000 класс С,22000,По предзаказу,Брусок,хвоя,класс С,30,50,3 000,сухой 12-14%,строганый,5,3,м3,,,,обработанный консервантом,AB,,"6,666","222,222",0,"0,0045",0,0,500,,
C класс/2 сорт,00-00023606,00-00006301,Брусок стр. сух. хв. 40х40х3000 класс С,Брусок стр. сух. хв. 40х40х3000 класс С,Брусок строганый сухой хвоя 40х40х3000 класс С,22000,По предзаказу,Брусок,хвоя,класс С,40,40,3 000,сухой 12-14%,строганый,5,3,м3,,,,обработанный консервантом,,,"8,333","208,333",0,"0,0048",0,0,500,,
C класс/2 сорт,00-00023606,00-00005912,Брусок стр. сух. хв. 40х40х6000 класс С,Брусок стр. сух. хв. 40х40х6000 класс С,Брусок строганый сухой хвоя 40х40х6000 класс С,22000,По предзаказу,Брусок,хвоя,класс С,40,40,6 000,сухой 12-14%,строганый,5,3,м3,,,,обработанный консервантом,AB,,"4,166","104,166",0,"0,0096",0,0,500,,
C класс/2 сорт,00-00023606,00-00006302,Брусок стр. сух. хв. 40х50х3000 класс С,Брусок стр. сух. хв. 40х50х3000 класс С,Брусок строганый сухой хвоя 40х50х3000 класс С,22000,По предзаказу,Брусок,хвоя,класс С,40,50,3 000,сухой 12-14%,строганый,5,3,м3,,,,обработанный консервантом,,,"6,666","166,666",0,"0,006",0,0,500,,
C класс/2 сорт,00-00023606,00-00005721,Брусок стр. сух. хв. 45х45х3000 класс С,Брусок стр. сух. хв. 45х45х3000 класс С,Брусок строганый сухой хвоя 45х45х3000 класс С,22000,По предзаказу,Брусок,хвоя,класс С,45,45,3 000,сухой 12-14%,строганый,5,3,м3,,,,обработанный консервантом,AB,,"7,407","164,609",0,"0,0061",0,0,500,,
C класс/2 сорт,00-00023606,00-00005600,Брусок стр. сух. хв. 50х50х3000 класс С,Брусок стр. сух. хв. 50х50х3000 класс С,Брусок строганый сухой хвоя 50х50х3000 класс С,22000,По предзаказу,Брусок,хвоя,класс С,50,50,3 000,сухой 12-14%,строганый,5,3,м3,,,,обработанный консервантом,AB,,"6,666","133,333",0,"0,0075",0,0,500,,
C класс/2 сорт,00-00023606,00-00005469,Доска стр. сух. хв. 20х140х3000 класс С,Доска стр. сух. хв. 20х140х3000 класс С,Доска строганая сухая хвоя 20х140х3000 класс С,22000,По предзаказу,Доска,хвоя,класс С,20,140,3 000,сухой 12-14%,строганый,5,3,м3,,,,обработанный консервантом,С,,"2,222",88,0,"0,0084",0,0,500,,
C класс/2 сорт,00-00023606,00-00005625,Доска стр. сух. хв. 20х145х3000 класс С,Доска стр. сух. хв. 20х145х3000 класс С,Доска строганая сухая хвоя 20х145х3000 класс С,22000,По предзаказу,Доска,хвоя,класс С,20,145,3 000,сухой 12-14%,строганый,5,3,м3,,,,обработанный консервантом,AB,,"2,222",88,0,"0,0087",0,0,500,,
C класс/2 сорт,00-00023606,00-00005727,Доска стр. сух. хв. 20х145х6000 класс С,Доска стр. сух. хв. 20х145х6000 класс С,Доска строганая сухая хвоя 20х145х6000 класс С,22000,356,Доска,хвоя,класс С,20,145,6 000,сухой 12-14%,строганый,5,2,м3,,,,обработанный консервантом,AB,,"1,111",44,0,"0,0174",0,0,500,,
C класс/2 сорт,00-00023606,00-00005624,Доска стр. сух. хв. 20х195х3000 класс С,Доска стр. сух. хв. 20х195х3000 класс С,Доска строганая сухая хвоя 20х195х3000 класс С,22000,По предзаказу,Доска,хвоя,класс С,20,195,3 000,сухой 12-14%,строганый,5,3,м3,,,,обработанный консервантом,AB,,"1,666",66,0,"0,0117",0,0,500,,
C класс/2 сорт,00-00023606,00-00005726,Доска стр. сух. хв. 20х195х6000 класс С,Доска стр. сух. хв. 20х195х6000 класс С,Доска строганая сухая хвоя 20х195х6000 класс С,22000,285,Доска,хвоя,класс С,20,195,6 000,сухой 12-14%,строганый,5,3,м3,,,,обработанный консервантом,AB,,"0,833",3,0,"0,0234",0,0,500,,
C класс/2 сорт,00-00023606,00-00005668,Доска стр. сух. хв. 20х90х3000 класс С,Доска стр. сух. хв. 20х90х3000 класс С,Доска строганая сухая хвоя 20х90х3000 класс С,22000,По предзаказу,Доска,хвоя,класс С,20,90,3 000,сухой 12-14%,строганый,5,3,м3,,,,обработанный консервантом,AB,,"3,333",133,0,"0,0054",0,0,500,,
C класс/2 сорт,00-00023606,00-00005626,Доска стр. сух. хв. 20х95х3000 класс С,Доска стр. сух. хв. 20х95х3000 класс С,Доска строганая сухая хвоя 20х95х3000 класс С,22000,По предзаказу,Доска,хвоя,класс С,20,95,3 000,сухой 12-14%,строганый,5,3,м3,,,,обработанный консервантом,AB,,"3,333",133,0,"0,0057",0,0,500,,
C класс/2 сорт,00-00023606,00-00022988,Доска стр. сух. хв. 20х95х4000 класс С,Доска стр. сух. хв. 20х95х4000 класс С,Доска строганая сухая хвоя 20х95х3000 класс АВ,22000,12,Доска,хвоя,класс С,20,95,4 000,сухой 12-14%,строганый,3,3,м3,м2,,,обработанный консервантом,,,"2,631",131,,"0,0057",,,500,,
C класс/2 сорт,00-00023606,00-00005728,Доска стр. сух. хв. 20х95х6000 класс С,Доска стр. сух. хв. 20х95х6000 класс С,Доска строганая сухая хвоя 20х95х6000 класс С,22000,26,Доска,хвоя,класс С,20,95,6 000,сухой 12-14%,строганый,5,2,м3,,,,обработанный консервантом,AB,,"1,666",66,0,"0,0114",0,0,500,,
C класс/2 сорт,00-00023606,00-00010346,Доска стр. сух. хв. 25х95х6000 класс С,Доска стр. сух. хв. 25х95х6000 класс С,Доска строганая сухая хвоя 25х95х6000 класс С,22000,4,Доска,хвоя,класс С,25,95,6 000,сухой 12-14%,строганый,5,3,м3,,,,обработанный консервантом,,,"1,754",70,0,"0,0143",0,0,500,,
C класс/2 сорт,00-00023606,00-00005910,Доска стр. сух. хв. 35х145х6000 класс С,Доска стр. сух. хв. 35х145х6000 класс С,Доска строганая сухая хвоя 35х145х6000 класс С,22000,22,Доска,хвоя,класс С,35,145,6 000,сухой 12-14%,строганый,5,3,м3,,,,обработанный консервантом,AB,,"1,111",27,0,"0,0304",0,0,500,,
C класс/2 сорт,00-00023606,00-00010196,Доска стр. сух. хв. 35х95х6000 класс С,Доска стр. сух. хв. 35х95х6000 класс С,Доска строганая сухая хвоя 35х95х6000 класс С,22000,По предзаказу,Доска,хвоя,класс С,35,95,6 000,сухой 12-14%,строганый,5,1,м3,,,,обработанный консервантом,AB,,"1,666",41,0,"0,02",0,0,500,,
C класс/2 сорт,00-00023606,00-00005729,Доска стр. сух. хв. 45х145х6000 класс С,Доска стр. сух. хв. 45х145х6000 класс С,Доска строганая сухая хвоя 45х145х6000 класс С,22000,1,Доска,хвоя,класс С,45,145,6 000,сухой 12-14%,строганый,5,3,м3,,,,обработанный консервантом,AB,,"1,149",22,,"0,0391",,,500,,
C класс/2 сорт,00-00023606,00-00005722,Доска стр. сух. хв. 45х195х6000 класс С,Доска стр. сух. хв. 45х195х6000 класс С,Доска строганая сухая хвоя 45х195х6000 класс С,22000,58,Доска,хвоя,класс С,45,195,6 000,сухой 12-14%,строганый,5,2,м3,,,,обработанный консервантом,AB,,"0,833",16,0,"0,0526",0,0,500,,
Отделка для бани,00-00023613,00-00009948,Вагонка стр. сух. липа 16х90х2100 класс Экстра,Вагонка стр. сух. липа 16х90х2100 класс Экстра,Вагонка строганая сухая липа 16х90х2100 класс Экстра,110000,По предзаказу,Вагонка,липа,класс Экстра,16,90,2 100,сухой 12-14%,строганый,7,0,м2,м3,,,,,,"4,761","330,687",,"0,189","0,003",0,600,,
Отделка для бани,00-00023613,00-00009949,Вагонка стр. сух. липа 16х90х2300 класс Экстра,Вагонка стр. сух. липа 16х90х2300 класс Экстра,Вагонка строганая сухая липа 16х90х2300 класс Экстра,110000,По предзаказу,Вагонка,липа,класс Экстра,16,90,2 300,сухой 12-14%,строганый,7,0,м2,м3,,,,,,"4,347","301,932",,"0,207","0,0033",0,600,,
Отделка для бани,00-00023613,00-00009950,Вагонка стр. сух. липа 16х90х2400 класс Экстра,Вагонка стр. сух. липа 16х90х2400 класс Экстра,Вагонка строганая сухая липа 16х90х2400 класс Экстра,110000,По предзаказу,Вагонка,липа,класс Экстра,16,90,2 400,сухой 12-14%,строганый,7,0,м2,м3,,,,,,"4,166","289,351",,"0,216","0,0035",0,600,,
Отделка для бани,00-00023613,00-00009951,Вагонка стр. сух. липа 16х90х2500 класс Экстра,Вагонка стр. сух. липа 16х90х2500 класс Экстра,Вагонка строганая сухая липа 16х90х2500 класс Экстра,110000,По предзаказу,Вагонка,липа,класс Экстра,16,90,2 500,сухой 12-14%,строганый,7,0,м2,м3,,,,,,4,"277,777",,"0,225","0,0036",0,600,,
Отделка для бани,00-00023613,00-00009953,Вагонка стр. сух. липа 16х90х2700 класс Экстра,Вагонка стр. сух. липа 16х90х2700 класс Экстра,Вагонка строганая сухая липа 16х90х2700 класс Экстра,110000,По предзаказу,Вагонка,липа,класс Экстра,16,90,2 700,сухой 12-14%,строганый,7,0,м2,м3,,,,,,"3,703","257,201",,"0,243","0,0039",0,600,,
Отделка для бани,00-00023613,00-00009954,Вагонка стр. сух. липа 16х90х3000 класс Экстра,Вагонка стр. сух. липа 16х90х3000 класс Экстра,Вагонка строганая сухая липа 16х90х3000 класс Экстра,110000,30,Вагонка,липа,класс Экстра,16,90,3 000,сухой 12-14%,строганый,7,0,м2,м3,,,,,,"3,333","231,481",,"0,27","0,0043",0,600,,
Отделка для бани,00-00023613,00-00009955,Вагонка стр. сух. осина 16х90х2000 класс А,Вагонка стр. сух. осина 16х90х2000 класс А,Вагонка строганая сухая осина 16х90х2000 класс А,75000,15,Вагонка,осина,класс А,16,90,2 000,сухой 12-14%,строганый,7,0,м2,м3,,,,,,5,"347,222",,"0,18","0,0029",0,600,,
Отделка для бани,00-00023613,00-00009957,Вагонка стр. сух. осина 16х90х2100 класс А,Вагонка стр. сух. осина 16х90х2100 класс А,Вагонка строганая сухая осина 16х90х2100 класс А,75000,По предзаказу,Вагонка,осина,класс А,16,90,2 100,сухой 12-14%,строганый,7,0,м2,м3,,,,,,"4,761","330,687",,"0,189","0,003",0,600,,
Отделка для бани,00-00023613,00-00009959,Вагонка стр. сух. осина 16х90х2200 класс А,Вагонка стр. сух. осина 16х90х2200 класс А,Вагонка строганая сухая осина 16х90х2200 класс А,75000,По предзаказу,Вагонка,осина,класс А,16,90,2 200,сухой 12-14%,строганый,7,0,м2,м3,,,,,,"4,545","315,656",,"0,198","0,0032",0,600,,
Отделка для бани,00-00023613,00-00009962,Вагонка стр. сух. осина 16х90х2300 класс А,Вагонка стр. сух. осина 16х90х2300 класс А,Вагонка строганая сухая осина 16х90х2300 класс А,75000,53,Вагонка,осина,класс А,16,90,2 300,сухой 12-14%,строганый,7,0,м2,м3,,,,,,"4,347","301,932",,"0,207","0,0033",0,600,,
Отделка для бани,00-00023613,00-00009963,Вагонка стр. сух. осина 16х90х2400 класс А,Вагонка стр. сух. осина 16х90х2400 класс А,Вагонка строганая сухая осина 16х90х2400 класс А,75000,По предзаказу,Вагонка,осина,класс А,16,90,2 400,сухой 12-14%,строганый,7,0,м2,м3,,,,,,"4,166","289,351",,"0,216","0,0035",0,600,,
Отделка для бани,00-00023613,00-00009965,Вагонка стр. сух. осина 16х90х2500 класс А,Вагонка стр. сух. осина 16х90х2500 класс А,Вагонка строганая сухая осина 16х90х2500 класс А,75000,По предзаказу,Вагонка,осина,класс А,16,90,2 500,сухой 12-14%,строганый,7,0,м2,м3,,,,,,4,"277,777",,"0,225","0,0036",0,600,,
Отделка для бани,00-00023613,00-00009967,Вагонка стр. сух. осина 16х90х2700 класс А,Вагонка стр. сух. осина 16х90х2700 класс А,Вагонка строганая сухая осина 16х90х2700 класс А,75000,По предзаказу,Вагонка,осина,класс А,16,90,2 700,сухой 12-14%,строганый,7,0,м2,м3,,,,,,"3,703","257,201",,"0,243","0,0039",0,600,,
Отделка для бани,00-00023613,00-00009969,Вагонка стр. сух. осина 16х90х3000 класс А,Вагонка стр. сух. осина 16х90х3000 класс А,Вагонка строганая сухая осина 16х90х3000 класс А,75000,15,Вагонка,осина,класс А,16,90,3 000,сухой 12-14%,строганый,7,0,м2,м3,,,,,,"3,333","231,481",,"0,27","0,0043",0,600,,
Отделка для бани,00-00023613,00-00010000,Полок стр. сух. липа 28х90х2000 класс Экстра,Полок стр. сух. липа 28х90х2000 класс Экстра,Полок строганый сухой липа 28х90х2000 класс Экстра,110000,По предзаказу,Полок,липа,класс Экстра,28,90,2 000,сухой 12-14%,строганый,7,0,м2,м3,,,,,,5,166,,"0,18","0,005",0,600,,
Отделка для бани,00-00023613,00-00010001,Полок стр. сух. липа 28х90х2100 класс Экстра,Полок стр. сух. липа 28х90х2100 класс Экстра,Полок строганый сухой липа 28х90х2100 класс Экстра,110000,По предзаказу,Полок,липа,класс Экстра,28,90,2 100,сухой 12-14%,строганый,7,0,м2,м3,,,,,,"4,761",158,,"0,189","0,0053",0,600,,
Отделка для бани,00-00023613,00-00010002,Полок стр. сух. липа 28х90х2200 класс Экстра,Полок стр. сух. липа 28х90х2200 класс Экстра,Полок строганый сухой липа 28х90х2200 класс Экстра,110000,По предзаказу,Полок,липа,класс Экстра,28,90,2 200,сухой 12-14%,строганый,7,0,м2,м3,,,,,,"4,545",151,,"0,198","0,0055",0,600,,
Отделка для бани,00-00023613,00-00010005,Полок стр. сух. липа 28х90х2500 класс Экстра,Полок стр. сух. липа 28х90х2500 класс Экстра,Полок строганый сухой липа 28х90х2500 класс Экстра,110000,По предзаказу,Полок,липа,класс Экстра,28,90,2 500,сухой 12-14%,строганый,7,0,м2,м3,,,,,,4,133,,"0,225","0,0063",0,600,,
